Week ending9 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 3440,All Houses,"1,245.563",4.437,-6.3%,15.2%,3.5%,9.5%,7.8%,10.5%,3 br Houses,900.000,0.000,0.0%,-0.1%,-24.9%,1.1%,4.5%,6.5%,All Units,377.500,0.000,0.0%,0.0%,0.0%,0.0%,4.7%,3.3%,2 br Units,0.000,0.000,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,Combined,"1,208.060",4.220,-6.2%,15.0%,3.3%,9.3%,7.7%,10.3%,3440
Week ending9 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 3441,All Houses,"1,229.396",-29.396,-3.0%,-4.5%,-20.4%,-2.3%,6.2%,9.4%,3 br Houses,"1,194.391",-44.391,-7.1%,-7.0%,-16.2%,9.2%,7.6%,8.6%,All Units,0.000,0.000,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,2 br Units,0.000,0.000,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,Combined,"1,213.785",-28.976,-3.0%,-4.5%,-20.4%,-2.4%,6.2%,9.4%,3441
Week ending9 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 3442,All Houses,"1,252.152",-2.152,1.2%,3.9%,20.3%,12.2%,8.1%,9.3%,3 br Houses,988.438,11.562,4.6%,-6.3%,2.0%,5.6%,4.8%,7.8%,All Units,786.064,8.936,9.6%,10.0%,8.1%,13.3%,10.3%,7.9%,2 br Units,700.021,-5.021,3.7%,3.9%,0.1%,9.0%,11.0%,6.5%,Combined,"1,222.715",-1.583,1.5%,4.2%,19.6%,12.1%,8.1%,9.2%,3442
Week ending9 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 3444,All Houses,"1,072.581",17.419,1.5%,9.8%,21.0%,13.2%,9.8%,9.1%,3 br Houses,888.099,-13.099,-4.5%,4.4%,15.1%,9.4%,8.6%,7.6%,All Units,621.696,-6.696,0.7%,-0.9%,14.1%,7.5%,8.5%,7.7%,2 br Units,493.672,-3.672,1.0%,2.8%,-7.3%,-0.4%,6.4%,5.4%,Combined,"1,039.182",15.679,1.5%,9.3%,20.7%,13.0%,9.8%,9.0%,3444
Week ending9 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 3446,All Houses,831.752,18.248,15.0%,7.7%,6.2%,-3.8%,8.4%,8.2%,3 br Houses,687.357,2.643,0.7%,-1.1%,-7.8%,17.2%,4.1%,6.0%,All Units,555.000,75.000,44.2%,44.1%,91.4%,42.9%,23.5%,3.0%,2 br Units,235.000,0.000,0.0%,0.0%,0.0%,0.0%,0.0%,-0.6%,Combined,817.317,21.363,15.9%,8.7%,8.2%,-2.9%,8.7%,7.9%,3446
Week ending9 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 3447,All Houses,866.396,-8.896,-8.5%,-25.4%,-2.7%,4.6%,4.7%,6.5%,3 br Houses,812.779,-2.779,-1.4%,-22.2%,-32.2%,10.2%,12.8%,5.8%,All Units,163.500,21.500,15.1%,15.1%,15.1%,4.8%,2.0%,1.4%,2 br Units,0.000,0.000,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,Combined,839.445,-8.443,-8.5%,-25.4%,-3.0%,4.2%,4.5%,6.3%,3447
Week ending9 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 3448,All Houses,"1,030.649",19.351,6.8%,9.2%,13.2%,16.5%,12.6%,9.1%,3 br Houses,"1,051.148",-1.148,-1.6%,-9.8%,6.7%,17.1%,16.1%,9.6%,All Units,159.000,-30.000,-15.9%,-15.9%,-15.9%,-5.6%,-6.7%,-4.8%,2 br Units,0.000,0.000,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,Combined,"1,012.359",18.223,6.7%,9.1%,13.1%,16.4%,12.4%,9.0%,3448
Week ending9 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 3450,All Houses,835.001,-0.001,-1.2%,-2.0%,8.5%,5.5%,9.0%,7.4%,3 br Houses,817.660,2.340,2.3%,-3.5%,12.1%,6.4%,8.2%,7.6%,All Units,594.841,0.159,0.4%,0.3%,-9.1%,8.5%,10.7%,6.9%,2 br Units,594.219,0.781,-0.1%,-0.2%,2.9%,0.2%,10.2%,6.3%,Combined,805.901,-0.043,-1.1%,-1.9%,6.7%,5.7%,9.1%,7.3%,3450
Week ending9 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 3451,All Houses,848.579,1.421,0.7%,-0.3%,0.3%,9.6%,8.0%,7.4%,3 br Houses,774.672,20.328,3.7%,3.8%,4.1%,8.4%,8.4%,7.3%,All Units,324.156,-7.156,-6.7%,-8.4%,-12.0%,15.6%,14.6%,2.3%,2 br Units,409.896,0.104,0.4%,6.9%,6.9%,2.3%,2.3%,4.9%,Combined,806.792,0.678,0.5%,-0.6%,-0.3%,9.3%,7.9%,7.1%,3451
Week ending9 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 3453,All Houses,842.018,-4.518,0.0%,2.9%,15.7%,5.7%,12.0%,5.1%,3 br Houses,908.278,-15.778,-8.0%,16.5%,44.3%,18.9%,13.2%,6.1%,All Units,356.000,0.000,0.0%,0.0%,0.0%,14.3%,5.9%,11.7%,2 br Units,0.000,0.000,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,Combined,812.244,-4.169,0.0%,2.8%,15.4%,5.9%,11.8%,5.3%,3453
Week ending9 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 3458,All Houses,874.551,-4.551,-3.1%,-4.8%,-2.4%,-0.7%,7.7%,9.4%,3 br Houses,817.781,-7.781,-2.0%,-8.4%,-7.7%,2.3%,7.0%,8.9%,All Units,450.170,2.330,8.4%,5.3%,0.0%,14.2%,14.5%,2.5%,2 br Units,385.000,0.000,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,Combined,854.526,-4.290,-2.9%,-4.6%,-2.4%,-0.5%,7.7%,9.1%,3458
Week ending9 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 3460,All Houses,992.868,2.132,1.2%,-6.2%,-11.8%,5.8%,8.1%,8.8%,3 br Houses,974.459,0.541,1.9%,-2.7%,-9.9%,3.9%,8.4%,8.7%,All Units,748.998,0.002,0.0%,2.0%,-3.0%,12.5%,10.4%,8.7%,2 br Units,685.952,-5.952,-4.4%,-0.4%,9.9%,20.5%,9.0%,7.8%,Combined,958.335,1.738,1.1%,-5.4%,-11.0%,6.4%,8.3%,8.8%,3460
Week ending9 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 3461,All Houses,899.802,0.198,-0.8%,-10.3%,5.4%,4.2%,7.1%,7.1%,3 br Houses,901.165,-1.165,-1.9%,-9.6%,13.5%,4.3%,6.6%,8.3%,All Units,350.584,-0.584,-2.4%,-2.0%,-5.9%,-7.6%,1.2%,0.6%,2 br Units,745.833,0.000,0.0%,0.0%,0.0%,6.1%,12.7%,8.4%,Combined,842.957,0.321,-0.8%,-9.9%,5.1%,3.7%,6.8%,6.7%,3461
Week ending9 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 3462,All Houses,738.443,0.557,0.0%,-0.2%,-5.2%,10.0%,7.4%,6.6%,3 br Houses,737.184,0.110,-0.2%,-0.1%,1.4%,8.8%,9.7%,6.4%,All Units,142.178,-2.178,-18.7%,-13.8%,-13.8%,-4.8%,-10.2%,-7.3%,2 br Units,460.000,0.000,0.0%,0.0%,0.0%,0.0%,2.8%,1.9%,Combined,712.797,0.399,-0.2%,-0.3%,-5.4%,9.8%,7.0%,6.3%,3462
Week ending9 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 3463,All Houses,795.998,-0.998,-1.6%,-4.6%,12.1%,6.2%,8.7%,6.6%,3 br Houses,805.911,-10.911,-5.5%,-8.1%,17.3%,6.1%,9.2%,6.7%,All Units,305.938,-0.938,-4.4%,-8.7%,-9.4%,6.1%,17.4%,0.9%,2 br Units,176.917,-96.917,-35.4%,-35.4%,-35.4%,-13.6%,-6.0%,-6.6%,Combined,753.593,-0.984,-1.7%,-4.8%,11.1%,6.2%,8.9%,6.3%,3463
Week ending9 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 3464,All Houses,673.135,6.865,3.5%,8.9%,49.7%,16.7%,17.0%,10.0%,3 br Houses,592.697,-2.697,5.2%,17.4%,32.0%,14.4%,14.2%,7.9%,All Units,185.000,0.000,0.0%,0.0%,108.5%,-9.4%,-4.2%,-2.9%,2 br Units,0.000,0.000,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,Combined,660.520,6.512,3.5%,8.7%,49.4%,16.2%,16.7%,9.8%,3464
Week ending9 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 3465,All Houses,490.801,4.199,1.7%,6.5%,-2.3%,9.4%,10.8%,7.4%,3 br Houses,411.648,3.352,-0.8%,-2.9%,-8.4%,5.2%,10.1%,5.9%,All Units,322.509,-2.509,-3.6%,-0.8%,40.5%,29.7%,7.1%,2.5%,2 br Units,297.917,0.083,0.4%,2.7%,3.6%,0.1%,6.5%,1.9%,Combined,470.890,3.362,1.2%,5.8%,0.0%,10.4%,10.5%,6.9%,3465
Week ending9 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 3467,All Houses,518.566,1.434,2.2%,-3.0%,14.2%,16.2%,10.5%,8.5%,3 br Houses,496.662,0.338,0.6%,1.2%,7.4%,15.8%,13.0%,9.1%,All Units,97.500,-12.500,-11.4%,-11.4%,-11.4%,-3.9%,9.0%,-11.2%,2 br Units,319.000,160.000,100.6%,100.6%,100.6%,26.1%,10.5%,7.2%,Combined,478.010,0.182,1.9%,-3.1%,13.8%,15.8%,10.6%,7.2%,3467
Week ending9 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 3468,All Houses,536.934,0.066,0.2%,22.4%,27.8%,32.7%,8.5%,4.4%,3 br Houses,305.000,75.000,32.6%,32.6%,32.6%,9.9%,15.4%,0.2%,All Units,89.500,0.000,0.0%,0.0%,0.0%,0.0%,0.0%,-6.5%,2 br Units,0.000,0.000,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,Combined,523.396,0.142,0.2%,22.3%,27.8%,32.4%,8.4%,4.3%,3468
Week ending9 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 3469,All Houses,670.469,-0.469,-1.0%,-8.0%,54.7%,23.8%,23.5%,13.7%,3 br Houses,587.343,-2.343,-3.7%,-2.5%,115.9%,19.0%,25.2%,8.6%,All Units,160.000,0.000,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,2 br Units,160.000,0.000,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,Combined,658.845,-0.407,-1.0%,-7.9%,54.3%,23.5%,23.2%,13.6%,3469
Week ending9 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 3472,All Houses,494.972,0.028,0.5%,-0.2%,5.3%,19.1%,10.9%,7.4%,3 br Houses,552.115,15.385,65.4%,11.5%,18.1%,24.3%,13.3%,9.1%,All Units,179.999,0.001,0.0%,3.6%,205.0%,-8.5%,13.0%,0.3%,2 br Units,151.000,0.000,0.0%,0.0%,0.0%,0.0%,-0.9%,-2.3%,Combined,477.618,-0.036,0.5%,-0.1%,6.4%,18.0%,10.9%,7.1%,3472
Week ending9 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 3475,All Houses,384.568,35.432,11.0%,30.3%,13.1%,12.8%,11.9%,8.6%,3 br Houses,384.568,35.432,11.0%,30.4%,17.5%,36.3%,7.5%,10.1%,All Units,57.917,0.000,0.0%,0.0%,0.0%,-21.6%,-9.9%,-7.0%,2 br Units,130.000,0.000,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,Combined,371.512,34.079,10.9%,30.1%,13.1%,12.1%,11.5%,8.3%,3475
Week ending9 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 3478,All Houses,412.313,-4.813,-2.3%,0.3%,7.8%,14.9%,13.3%,8.8%,3 br Houses,350.668,-3.668,-6.9%,0.5%,-5.3%,13.3%,11.4%,7.4%,All Units,38.000,0.000,0.0%,0.0%,0.0%,0.0%,-15.6%,-11.6%,2 br Units,224.250,-145.250,-39.3%,-39.3%,-39.3%,-15.3%,5.4%,4.5%,Combined,390.747,-4.569,-2.3%,0.3%,7.6%,14.7%,12.6%,8.4%,3478
Week ending9 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 3480,All Houses,276.712,-2.712,-5.4%,-10.8%,-10.1%,5.7%,7.7%,5.8%,3 br Houses,298.125,0.875,4.6%,-3.8%,1.2%,9.1%,9.0%,6.6%,All Units,230.000,110.000,91.7%,91.7%,91.7%,24.2%,8.4%,12.6%,2 br Units,230.000,110.000,91.7%,91.7%,91.7%,24.2%,8.5%,14.4%,Combined,272.018,8.634,-1.1%,-6.5%,-5.7%,7.0%,7.8%,6.3%,3480
Week ending9 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 3482,All Houses,81.500,0.000,0.0%,0.0%,-38.3%,-1.5%,3.6%,-6.5%,3 br Houses,87.834,8.834,11.2%,11.2%,11.2%,-9.2%,4.3%,-5.8%,All Units,32.750,18.250,125.9%,125.9%,125.9%,31.2%,12.3%,6.2%,2 br Units,0.000,0.000,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,Combined,74.525,2.625,3.7%,3.7%,-35.3%,-0.2%,4.0%,-6.1%,3482
Week ending9 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 3483,All Houses,237.929,37.071,7.7%,-36.3%,17.2%,21.1%,10.3%,9.4%,3 br Houses,240.938,43.062,22.3%,44.7%,44.3%,33.9%,10.5%,10.3%,All Units,165.000,-20.000,-10.8%,-10.8%,81.5%,22.0%,8.9%,6.1%,2 br Units,90.890,0.000,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,Combined,235.286,35.007,7.2%,-35.8%,18.4%,21.2%,10.3%,9.3%,3483
Week ending9 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 3485,All Houses,283.195,3.805,11.4%,18.2%,1.2%,7.3%,18.0%,10.9%,3 br Houses,256.258,2.742,9.2%,16.5%,-10.3%,14.5%,13.4%,11.7%,All Units,0.000,0.000,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,2 br Units,0.000,0.000,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,Combined,277.932,3.764,11.5%,18.3%,1.3%,6.8%,17.8%,10.8%,3485
Week ending9 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 3490,All Houses,229.999,0.001,0.0%,-2.4%,3.7%,12.6%,9.6%,6.8%,3 br Houses,214.373,0.627,2.1%,2.2%,4.6%,22.3%,7.3%,5.9%,All Units,200.000,40.000,25.0%,25.0%,25.0%,7.7%,3.2%,7.3%,2 br Units,0.000,0.000,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,Combined,228.290,2.261,1.0%,-1.3%,4.4%,12.4%,9.2%,6.8%,3490
Week ending9 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 3494,All Houses,605.498,-5.498,-0.2%,11.1%,250.6%,3.6%,28.2%,8.8%,3 br Houses,408.447,-0.114,-0.4%,30.2%,80.9%,-7.6%,6.8%,2.2%,All Units,242.000,0.000,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,2 br Units,0.000,0.000,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,Combined,588.725,-5.205,-0.2%,10.9%,234.4%,3.6%,26.5%,9.1%,3494
Week ending9 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 3496,All Houses,457.378,-7.378,-1.6%,-0.1%,17.3%,10.7%,7.2%,10.2%,3 br Houses,375.097,-6.097,-7.5%,-6.1%,7.4%,5.6%,5.7%,7.4%,All Units,231.510,7.490,16.2%,-19.9%,28.0%,13.3%,11.2%,2.2%,2 br Units,363.979,15.021,21.9%,151.0%,151.0%,35.9%,14.0%,7.2%,Combined,432.097,-5.667,-0.7%,-1.6%,18.0%,10.9%,7.4%,9.5%,3496
Week ending9 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 3498,All Houses,594.841,-2.341,-0.4%,-6.5%,5.9%,9.7%,5.1%,7.2%,3 br Houses,479.046,-4.046,3.1%,-0.6%,-5.8%,6.3%,6.3%,7.4%,All Units,193.706,-0.039,-0.3%,14.9%,-19.1%,3.0%,10.7%,-0.8%,2 br Units,240.000,50.000,26.3%,26.3%,-15.7%,21.5%,6.8%,2.9%,Combined,527.364,-1.697,-0.4%,-5.2%,4.3%,9.4%,5.5%,6.4%,3498
Week ending9 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 3501,All Houses,778.425,91.575,11.2%,10.1%,3.3%,20.6%,7.5%,8.3%,3 br Houses,779.376,90.624,13.2%,11.2%,9.6%,13.4%,7.9%,12.6%,All Units,328.625,0.375,0.3%,0.6%,195.4%,22.1%,9.1%,6.3%,2 br Units,107.000,32.000,42.7%,42.7%,42.7%,12.6%,5.2%,3.6%,Combined,718.793,78.625,10.4%,9.1%,4.3%,19.6%,7.2%,7.9%,3501
Week ending9 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 3502,All Houses,243.947,1.053,2.4%,2.8%,-0.4%,-0.1%,-0.1%,0.0%,3 br Houses,207.544,2.456,-1.5%,0.7%,-3.5%,-1.2%,-0.5%,-0.4%,All Units,167.141,-2.141,-2.4%,-5.5%,-4.5%,-1.5%,-0.7%,-0.5%,2 br Units,158.430,-0.930,-3.9%,7.0%,2.2%,0.7%,0.3%,0.2%,Combined,231.078,0.518,1.8%,1.7%,-0.9%,-0.3%,-0.1%,-0.1%,3502
Week ending9 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 3505,All Houses,369.643,-4.643,-4.4%,-14.4%,-27.2%,5.8%,3.8%,3.1%,3 br Houses,331.116,-1.116,-4.8%,-13.4%,-20.0%,13.7%,6.5%,5.0%,All Units,294.897,0.103,0.5%,0.0%,12.3%,4.4%,11.8%,6.4%,2 br Units,230.000,0.000,0.0%,0.0%,3.4%,19.4%,7.9%,4.9%,Combined,361.622,-4.180,-4.0%,-13.4%,-25.2%,5.5%,4.1%,3.2%,3505
Week ending9 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 3507,All Houses,307.500,-17.500,-5.4%,-5.4%,16.1%,48.4%,12.5%,18.1%,3 br Houses,264.950,0.000,0.0%,0.0%,0.0%,43.6%,10.1%,11.1%,All Units,111.167,48.834,78.3%,78.3%,78.3%,21.3%,8.6%,16.1%,2 br Units,0.000,0.000,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,Combined,285.376,-9.946,-3.4%,-3.3%,17.6%,46.5%,12.1%,17.8%,3507
Week ending9 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 3509,All Houses,189.220,0.780,6.6%,13.3%,121.2%,4.7%,16.4%,18.2%,3 br Houses,189.231,0.769,6.5%,-0.4%,108.0%,4.8%,13.1%,9.0%,All Units,67.500,17.500,35.0%,35.0%,35.0%,10.5%,4.4%,3.0%,2 br Units,50.000,0.000,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,Combined,166.114,4.225,8.5%,15.4%,112.9%,6.5%,15.2%,15.6%,3509
Week ending9 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 3512,All Houses,148.828,-33.828,-19.0%,-20.0%,-29.0%,-9.3%,11.4%,7.4%,3 br Houses,147.578,-32.578,-18.6%,-19.7%,-25.3%,30.1%,11.2%,7.9%,All Units,114.584,-20.417,-15.1%,-15.1%,-15.1%,-5.3%,6.1%,0.0%,2 br Units,135.000,0.000,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,Combined,145.283,-32.404,-18.7%,-19.5%,-27.8%,-8.9%,10.9%,6.5%,3512
Week ending9 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 3515,All Houses,691.840,8.160,8.2%,7.2%,9.0%,10.3%,10.1%,5.4%,3 br Houses,735.831,14.169,22.5%,26.8%,6.7%,10.8%,11.9%,6.8%,All Units,382.187,4.813,3.3%,2.3%,18.7%,17.6%,19.4%,11.3%,2 br Units,386.813,0.437,1.5%,0.9%,26.0%,18.1%,10.3%,13.4%,Combined,677.142,7.745,8.0%,7.0%,9.0%,10.2%,10.1%,5.4%,3515
Week ending9 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 3516,All Houses,647.365,2.635,6.5%,41.6%,70.3%,29.7%,11.9%,9.7%,3 br Houses,475.000,0.000,0.0%,0.0%,9.6%,16.9%,6.7%,5.9%,All Units,201.625,-39.125,-32.6%,-32.6%,-32.6%,-12.3%,22.0%,-5.5%,2 br Units,0.000,0.000,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,Combined,601.460,-1.866,4.4%,36.3%,61.6%,26.6%,11.8%,8.5%,3516
Week ending9 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 3517,All Houses,412.173,0.327,-10.4%,-14.0%,16.7%,9.8%,8.2%,8.0%,3 br Houses,439.393,13.107,-3.0%,-10.0%,7.7%,12.3%,9.1%,8.7%,All Units,192.172,-0.172,-1.3%,-3.2%,-33.7%,-12.8%,9.0%,0.4%,2 br Units,218.333,0.000,0.0%,0.0%,0.0%,0.0%,4.1%,1.6%,Combined,394.650,0.275,-10.0%,-13.6%,13.3%,8.4%,8.3%,7.5%,3517
Week ending9 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 3518,All Houses,488.608,6.392,10.4%,13.8%,9.1%,17.1%,12.5%,11.1%,3 br Houses,573.453,1.047,2.8%,21.8%,105.6%,27.2%,16.3%,12.4%,All Units,219.701,0.299,2.1%,38.2%,40.4%,16.2%,8.9%,2.1%,2 br Units,180.667,0.000,0.0%,0.0%,0.0%,0.0%,2.5%,-1.9%,Combined,474.830,6.046,10.1%,14.3%,9.4%,17.0%,12.4%,10.8%,3518
Week ending9 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 3520,All Houses,149.029,-19.029,-3.5%,-0.2%,37.5%,4.7%,-0.6%,5.3%,3 br Houses,120.000,0.000,0.0%,0.0%,0.0%,-9.8%,2.8%,3.9%,All Units,95.000,-15.000,-13.6%,-13.6%,-13.6%,38.2%,12.8%,14.3%,2 br Units,89.167,0.000,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,Combined,145.359,-18.795,-4.0%,-0.9%,34.0%,5.6%,-0.2%,5.5%,3520
Week ending9 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 3521,All Houses,802.015,12.985,14.2%,16.4%,7.4%,21.2%,17.8%,9.5%,3 br Houses,525.053,-0.053,4.8%,-7.4%,-10.7%,16.4%,9.7%,4.9%,All Units,375.000,0.000,0.0%,0.0%,0.0%,0.0%,-1.9%,4.2%,2 br Units,349.000,0.000,0.0%,0.0%,0.0%,0.0%,0.0%,4.1%,Combined,767.147,11.557,13.5%,15.5%,7.0%,19.9%,16.3%,9.2%,3521
Week ending9 Apr 2024                      ($),Change onprev week($),Rolling month% change,Rolling quarter% change,12 month% change,3 year%(pa) change,7 year%(pa) change,10 year%(pa) change,Postcode 3522,All Houses,"1,098.664",1.336,1.9%,16.3%,149.7%,29.2%,20.5%,10.7%,3 br Houses,725.000,125.000,20.8%,20.8%,64.8%,12.5%,16.8%,7.0%,All Units,850.000,0.000,0.0%,0.0%,-4.5%,0.0%,0.0%,0.0%,2 br Units,0.000,0.000,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,Combined,"1,084.222",1.240,1.8%,15.4%,132.3%,30.9%,21.2%,11.1%,3522
